text,label,timestamp
"Win a NOKIA LUMIA courtesy of @user tomorrow, go pick up a free sim at the Airtel stand at Makama, Unilag. #AirtelSBA",neutral,2025-01-08 12:00:00
@user By the skin of their teeth... Gregg Williams.. Easily 2nd best D Coordinator y\u2019all ever had,positive,2025-01-08 12:00:00
"""I love you all so much. Come join us on Saturday evening for the UGA v. Boise State game. Game is at 8pm, but we...",positive,2025-01-08 13:00:00
Amazon Prime Day:  34.4 million items ordered breaking all Black Friday records with 398 items ordered per second.,positive,2025-01-08 13:00:00
Seeing Carrie Underwood on the cma\u2019s is making me beyond excited for Saturday night\u002c Carrie and Hunter Hayes\u002c here we come!! :) @user,positive,2025-01-08 13:00:00
You may ask why I'm listening to The Vamps. Sadly not even I know the answer...,negative,2025-01-08 14:00:00
"""Aug 26, 1988: Hero and the Terror starring Chuck Norris and the late Steve James was released. #TodayInActionHistory",neutral,2025-01-08 14:00:00
Any ndublets want to go by London live at hype park on Saturday?,neutral,2025-01-08 14:00:00
@user Norma they are cat 1 bought on 1st day they released. Cant tell exact seats till 2 morrow in work computer from Ticketek.,neutral,2025-01-08 15:00:00
"""Spending a rainy Saturday afternoon in the shops kitchen making a new Crumbly Vanilla Fudge, rain like in Tennis can effect play.""",neutral,2025-01-08 15:00:00
I bought Kesha's debut album for $7 in 9th grade and thought I would regret it. Now I'm almost 20 and still inappropriately dancing to it.,positive,2025-01-08 16:00:00
#BreakingDawnPart2 The Saga may end but the love and friendships will last 4ever #LoveIsLouderthanRollingTheFinalCredits @user,positive,2025-01-08 16:00:00
President\u2019s day is over\u002c duty will resume tomorrow\u002c see you all guys at Cafe Juan,neutral,2025-01-08 16:00:00
"""this is a big month for us! tomorrow we're playing in Davis at the Whole Earth Festival, then kicking off our...",positive,2025-01-08 17:00:00
Hope every celebrating Eid had a fantastic time!!! We will be open from tomorrow again at 12pm. Thank you for...,positive,2025-01-08 17:00:00
"""Heather is like the serpent in the garden trying 2 entice info from McBain! Michael Easton, dont ever go away that long! Watching Tues #GH.""",negative,2025-01-08 17:00:00
Would love to see Paul Dunne make things interesting tomorrow at @user What a great story,positive,2025-01-08 18:00:00
"""When I was little my brother Liam asked me \""""is it tomorrow yet?\"""" And I replied \""""no\u002c it\u2019s always today.\"""" #5yearsold #bookofquotes #smartbaby""",neutral,2025-01-08 18:00:00
"Michelle Obama complains about not being paid, Watch Laura Bush set her straight - Mooch!",neutral,2025-01-08 18:00:00
102 days ago Paul Dunne finished T22 at the Old Waverly Collegiate Championship. Tomorrow he's playing in the final pairing at #TheOpen,neutral,2025-01-08 19:00:00
Seinfeld may be the only thing I care about anymore,positive,2025-01-08 19:00:00
Arm hurts like crazy Open house tomorrow and Church tonight!!!! I love them so much <3,positive,2025-01-08 20:00:00
what people? Just Kim 8 fans? Lol girl that mixtape died with her unborn baby. We all know she use Nicki for promo.,negative,2025-01-08 20:00:00
The season opener for the New York Knicks is now Miami @ New York On Friday. That\u2019s how it should be.,neutral,2025-01-08 20:00:00
@user obviously you are glad the Christians in Europe may solve a Middle East problem ! Shame on you mr Hassan,negative,2025-01-08 21:00:00
Prince George playing in his magical playground may be the cutest thing we can ever imagine,positive,2025-01-08 21:00:00
"""Hope @user scores the winner Saturday and reveals a """"Kewell 10"""" shirt Hulk Hogan style In front of the Leeds end #scenez""",neutral,2025-01-08 21:00:00
"""Would you adam &amp; eve it, sun out morning after they've cancelled Great Yorkshire Show #Harrogate""",neutral,2025-01-08 22:00:00
Jazz Is Dead - A Jazz Exploration of the Grateful Dead comes to the Music Hall on Friday 8/21. Celebrating the...,neutral,2025-01-08 22:00:00
the kim davis case is just a sample of what's coming  to gun owners when SCOTUS decides it wants to redefine the 2nd amend,negative,2025-01-08 22:00:00
"""Working on Guitar-Vocal Harmony with @user Next Rooster Beat Concert Will be Great, 10 November on La Draga - Deusto (Bilbao)""",positive,2025-01-08 23:00:00
"Football:  Mercyhurst 14, Bentley 7 (3:00 1st) TOUCHDOWN!  Bannerman runs it in from 5; Big play: Montalto-D. Mahoney for 46 yds to 10 #d2fb",neutral,2025-01-08 23:00:00
It\u2019s midnight on the east coast which means its @user birthday! HAPPY 20th BIRTHDAY NICK J!!!!!!!!!! <333,positive,2025-01-08 23:00:00
i really want to turn into one of those asshole people who dont know how to act in the dunkin doughnuts on 7th they're always fucking up,negative,2025-01-09 00:00:00
Thursday\u2019s just won\u2019t be the same without Waterloo Road,negative,2025-01-09 00:00:00
@user @user House of Saud destroying Iran's petro economy before they can get the 1st tanker filled,negative,2025-01-09 01:00:00
Perseverance is failing 19 times and succeeding the 20th. Julie Andrews,positive,2025-01-09 01:00:00
@user when will your 2013 dates at the MGM Grand will be released? I wanna meet you for my 30th birthday on March 10th! #Bucketlist,neutral,2025-01-09 01:00:00
"@user I see. I hope it will survive. If not, you only have new when things break. Apple may announce a big size iPad tomorrow",positive,2025-01-09 02:00:00
"@user Up to you~ Btw, can we celebrate Ranty, Chunji & Lay's bdae tomorrow? xD Just need to buy one cake though~ xD""",positive,2025-01-09 02:00:00
Did LVMS get showgirls from Primm or Mesquite. C'mon Bruton you can do better #NASCAR,positive,2025-01-09 02:00:00
My life: I'm going out to lunch with Captain America* on Saturday. (Not Chris Evans. :p Cosplayers make life so much more fun.),positive,2025-01-09 03:00:00
#castleberryisd 5th grade iPad Deployment going well! Students are excited!,positive,2025-01-09 03:00:00
"""Christians must disclose their income, and may split the jizya into two payments.""",neutral,2025-01-09 03:00:00
Guysss please sponsor me and give as much as you can.. I'm climbing Mount Snowdon in Feb!,positive,2025-01-09 04:00:00
Brook Lopez the 2nd best offensive center in the NBA he not ass,positive,2025-01-09 04:00:00
"""Edward seemed to take a deep breath, and then he stepped out into the bright glow of the midday sun.-Bella Swan, Twilight.""",neutral,2025-01-09 05:00:00
So plan for tomorrow\u002c morning jits with Frankie and Tom\u002c open mat drilling and specific train with my great friends then PHO,neutral,2025-01-09 05:00:00
"""My column on why Tom Brady speaking Sunday did wonders for everyone, including himself. Onto the Steelers- WEEI |...",positive,2025-01-09 05:00:00
"""Having a good Sunday, sooooooo happy that college and NFL season is almost here, the weekend sucks without football!!!!""",positive,2025-01-09 06:00:00
Sun setting on the Columbia river while the Zac Brown Band wails out Homegrown!#theshit,positive,2025-01-09 06:00:00
"""Circoloco what a send off for the summer! Back to pompey tomorrow, don't know how im feeling about it.. #shortstraw #singlebed #dropmeout""",negative,2025-01-09 06:00:00
2nd break point for Murray! Will he take it?,neutral,2025-01-09 07:00:00
@user I wrote a column about the Royals for a site that you may be interested in reading:,positive,2025-01-09 07:00:00
"@user Dexter is great but give Hannibal another try, it gets better after the 5th episode :p",positive,2025-01-09 07:00:00
"""The toll affected by the Great East Japan Earthquake Tsunami 3.11 2011:Death-15,871 Missing-2,778 Amounts-18,649 as of 10 Oct.(Cont)""",neutral,2025-01-09 08:00:00
@user hey Selena! I'm going to your Dallas concert on august 31st!!!!!!! Rt/follow,neutral,2025-01-09 08:00:00
Big joe keeping it littt 'I will beat Conor McGregor' declares Donegal man Joseph Duffy / Sunday World,positive,2025-01-09 08:00:00
Just heard the news about Nicole Scherzinger and Ed Sheeran splitting up. Another perfectly good Bank Holiday Monday ruined.,negative,2025-01-09 09:00:00
"@user Thanks, Israel! The base-band version will determine if the device is up-to-date. May we please have the model""",positive,2025-01-09 09:00:00
Im just so happy that Zayn is fully living his thotty dteams on this Tuesday morning. Also my hamgover is mild. #Blessed,positive,2025-01-09 10:00:00
TOMORROW!!!! @user will be playing at the Strawberry Festival in Watsonville from 11am - 12pm! Come out and support FTD!!,positive,2025-01-09 10:00:00
"@user o_O Well, (un)fortunately, you'll prob need at least one of those if you come to London in late Oct.!""",negative,2025-01-09 10:00:00
@user But when he VOTED for OBAMA the 1st time he showed his true colors.,neutral,2025-01-09 11:00:00
anderson silva is fighting saturday in the ufc.  you know he can't lose.,positive,2025-01-09 11:00:00
Football-Gunners wld always go on about Arsenal's white v Black composition.Today MUFC fields 7 black players.Difference is MUFC pays better,neutral,2025-01-09 11:00:00
"""Next Saturday, be sure to check out NERO and Adventure Club with Fareoh at HAMMERSTEIN BALLROOM at Manhattan...",neutral,2025-01-09 12:00:00
Labor day deserves an entire week off from school instead of just a monday. #LaborDayWeek,positive,2025-01-09 12:00:00
@user Rumour has it the Nokia N9 is coming to 3 in September? True?,neutral,2025-01-09 12:00:00
Google seems to think the @user site may be hacked?,neutral,2025-01-09 13:00:00
@user yep.  Once it\u2019s lost\u002c it can never be returned.  I was in Constitution Hall last Fri.  Got chills.  So much history was almost lost,negative,2025-01-09 13:00:00
It is happening in Tsumeb this week till saturday when Gazza will be the main man.,neutral,2025-01-09 14:00:00
"""RT @user I'll be at the Birmingham NSCoder night tomorrow (That's Alabama, not the UK)",neutral,2025-01-09 14:00:00
Ready for the long drive to the Boro tomorrow! If you are a past or present GSU student\u002c you better be at Paulson on Sat! #BeatAppState #GSU,neutral,2025-01-09 14:00:00
"""PODGODZ 165: Podgodz 165 Recorded 28 July 2015 I saw Ant-Man, I should not have. Midroll sells to, I want to s...",negative,2025-01-09 15:00:00
Iran said Sunday new US visa regulations for visitors from 38 mainly European countries but including Iran flies in the face of Tehran's,neutral,2025-01-09 15:00:00
We still got the likes of Rooney\u002c RVP\u002c Ferdy\u002c Valencia\u002c Scholes\u002c Young\u002c Evra and Carrick fresh ready for you Gunners on Saturday. BRING IT.,neutral,2025-01-09 15:00:00
That black guy Floyd Mayweather is about to fight in September look like he gonna beat his ass lmao,negative,2025-01-09 16:00:00
Harry Kane may be a noble prince but he can't score goals without his army behind him aka WHY IS KANE ALWAYS ALONE UP FRONT CMON GUYS UGH,neutral,2025-01-09 16:00:00
If Murray had won third set convincingly lets say 6-1/6-2/6-3. He would have gone on to win the 4th set.,neutral,2025-01-09 16:00:00
@user @user @user I'd prob say 3rd or 4th. All it takes is 1 team to fall in love tho. See EJ Manuel &amp; Christian Ponder,neutral,2025-01-09 17:00:00
Seattle Marathon coming through the Arboretum &amp; Interlaken tomorrow:,neutral,2025-01-09 17:00:00
"""\""""""""@RBKD: Rui En\u2019s off to Macau tomorrow for the filming of Poetic Justice. And here\u2019s a note from her :)",positive,2025-01-09 17:00:00
Federer's 1st serve is just...perfect. #USOpen,positive,2025-01-09 18:00:00
Paul McCartney coming to the ACC Oct 17.  #going,neutral,2025-01-09 18:00:00
Did I just see what I think I did on @user Real Madrid signed a 7th old? #wow,neutral,2025-01-09 19:00:00
"""Threshold's new video for """"""""Staring at the Sun"""""""", which was selected from a fan video contest.",positive,2025-01-09 19:00:00
Hnng Pokemon ORAS came out. I told Michael to get it for me for Christmas. I may save him the $30 and buy it sooner ;-;,positive,2025-01-09 19:00:00
@user  If you Google his name you may know why he is no longer invited,negative,2025-01-09 20:00:00
Bringing out the classics tonight.  Maino\u2019s If Tomorrow Comes >>>>>,positive,2025-01-09 20:00:00
@user your son was at my spot @user Saturday 4 HU Alumni reception. He's a respectable humble kid. Kudos to you and Mysa #badboy4life,positive,2025-01-09 20:00:00
Off to see the Nokia N9 tomorrow. It'll be like being a real consumer tech dude again. Also off to an event at the new Winnings store.,positive,2025-01-09 21:00:00
fact: arruba has a really fat man in their march. he is called cherie blair. xox,neutral,2025-01-09 21:00:00
.@krishamoud When Chuck Norris claps his hands twice the sun turns off.,neutral,2025-01-09 21:00:00
Community returns this Thursday night at 8 on NBC. I saw it at Paleyfest but I'm watching it again! #anniesboobs,positive,2025-01-09 22:00:00
"@user Although you may know this better than I do since you're from California lol I'm not knocking Jay-Z view in black culture, I say",positive,2025-01-09 22:00:00
"@user - If you ain't doing nothing Saturday: slide through Aja, they got me hosting it.""",positive,2025-01-09 23:00:00
I'm like a little kid the night before going to Disneyland! Can't wait to be in #Houston tomorrow for @user game! #freezeTAMU #ASU,positive,2025-01-09 23:00:00
@user @user of course she does. She's running for Obama's 3rd term. More free stuff &amp; abortion.,negative,2025-01-09 23:00:00
AMERICA! my friends @user are playing the Jimmy Kimmel show tomorrow night with Michelle Obama! couldn't be more proud!,positive,2025-01-10 00:00:00
April has to live. Sharknado wouldn't be the same without her tiny chainsaw. #aprillives,positive,2025-01-10 00:00:00
My best guess is we should see MCPE0.12.0 submitted to IOS and Google by the end of week or into Monday if the devs have cleaned up the bugs,positive,2025-01-10 00:00:00
@user may have Meat Loaf and Ted Nugent\u002c but @user is rolling with @user tonight!  \u2019Nuff said!  #stateofloveandtrust #edshow,positive,2025-01-10 01:00:00
Wish I was going to the rodeo tomorrow night with everyone :( stupid surgery,negative,2025-01-10 01:00:00
..just finished watching the 4th season of Dexter.  #RelaxedTweet,neutral,2025-01-10 01:00:00
"""As of August 16, Roman Reigns, Dean Ambrose and Seth Rollins have worked the most matches so far for the year....",neutral,2025-01-10 02:00:00
@user I've been watching Naruto most of my life.This is the last movie.Of course I'll wait that long besides Oct 10 is Naruto's B-day.,positive,2025-01-10 02:00:00
If you don\u2019t pipe down I\u2019m gonna injure Tim Howard so you have to watch Jan Mucha all year !! #InsultSomeoneLikeTysonFury,negative,2025-01-10 02:00:00
"finally have an upgrade the 22nd, so I can't wait until the iPhone 6s reveal today.",positive,2025-01-10 03:00:00
"""WOW, It's October 3rd. I'm going to Disney world @user @user",positive,2025-01-10 03:00:00
@user @user You mean the Caesars Palace where The Immortal Hulk Hogan won his 5th WWE Title at WrestleMania IX?,neutral,2025-01-10 04:00:00
Know what's scary? Serena was mildly injured a little after Wimbledon and sat out before the US Open.  She could win with that formula.,neutral,2025-01-10 04:00:00
3$ to join raffle to see @user 1st Late Night show &amp; have SC ask Jeb Bush your question!  I'm in - are you?,neutral,2025-01-10 04:00:00
who\u2019s going Joseph Wright tomorrow?,neutral,2025-01-10 05:00:00
"Bobby Jindal does push-ups before Republican debate: Washington, Aug 6 : Bobby Jindal may not have made the cu...",negative,2025-01-10 05:00:00
@user  I won on the Royals earlier and tomorrow I will have more CFB games coming out.  Usually I have 6 games a day 8/ day on weekend,positive,2025-01-10 05:00:00
"hopefully it's gone by Tuesday cause me, Bentley , and Kyle are going shopping and people will probably think Kyle punched me :////",neutral,2025-01-10 06:00:00
"""W fact: The most spoons balanced on the face is 17 by Aaron Caissie of Canada, in Milan, Italy, on 18 April 2009.""",neutral,2025-01-10 06:00:00
Yoga tomorrow at 7:30 pm at Illuminate! I can't wait to see you guys there!,positive,2025-01-10 06:00:00
Honestly August 5th is the day reserved for me to be at MetLife with my four boys and my best friends because that's when I'm the happiest,positive,2025-01-10 07:00:00
Auburn will square off with UCF\u002c Texas A&M\u002c Ohio St\u002c LSU\u002c Tennessee\u002c Texas Tech and Houston in the women\u2019s finals of the 4x1 at 12:05 on Fri,neutral,2025-01-10 07:00:00
The Royals got Cueto for Tuesday night. They don't want Thor is game 7,neutral,2025-01-10 08:00:00
"Suggestion - get familiar with 1ST Amendment.  it pretty much strikes down all SCOTUS rulings regarding gay marriage, holiday celebrations",negative,2025-01-10 08:00:00
"""James: """"Why can't Big Brother just throw us a coup d'etat?"""" Meg: """"Seriously!"""" James: """"...and on Thursday we'll have the last laugh."""" #BB17""",neutral,2025-01-10 08:00:00
"@user @user I don't think Nike was ever an option. Part of it may be the small, inexperienced management team he's kept around.",negative,2025-01-10 09:00:00
"@user It was a shame all the big oil cos. went to Iran in August with a UK minister, as the article says #vanityproject @user",negative,2025-01-10 09:00:00
"@user What did you say to Tony Blair to make him tell you to sit down and stop being bad, may I ask? Found it funny, is all.""",positive,2025-01-10 09:00:00
Going to my first game at Fenway on Tuesday... Why not a Red Sox hat with Bs colors?,neutral,2025-01-10 10:00:00
@user @user he told us the summer BEFORE 9th grade. Nice try though Curtis,positive,2025-01-10 10:00:00
"""The Sun has been trying to push this whole """"End of 1D"""" mantra since Zayn left so they can get credit for being the first to say it""",neutral,2025-01-10 10:00:00
@user that Lexus commercial froze up my sat box AGAIN. What is going on?,negative,2025-01-10 11:00:00
We are sponsoring the Newport Comedy Series this Friday night with Bob Marley performing at the Hyatt on Goat...,positive,2025-01-10 11:00:00
@user yeah. I've always said Milan is being run as if it was a 3rd world country. Can't say Galliani is the main issue tho.,negative,2025-01-10 11:00:00
Norman Reedus is there going to be a 6th season of The Walking Dead,neutral,2025-01-10 12:00:00
"""Kendrick Lamar in the top 10, but not Pig Pun? C'mon.""",neutral,2025-01-10 12:00:00
"so is that true? David Beckham is going to be the ""may be"" next 007?? ........well! WTF u r waiting fr?start the shooting alrdy! &lt;3 Beckham",positive,2025-01-10 13:00:00
Is this CiF piece meant to be funny?  I mean\u002c other than in the unintentional sense of being ironically humourless,negative,2025-01-10 13:00:00
Wisconsin Governor Scott Walker sidestepped 'ridiculous' questions on Friday about whether he would be willing to...,negative,2025-01-10 13:00:00
"""don't want to leave during the middle of the Murray match, but I don't want to be dead for my 8:30 tomorrow #decisions""",neutral,2025-01-10 14:00:00
"""Brock Lesnar vs Pop-Pop. This Sunday, only on the #WWENetwork!  #RAW""",neutral,2025-01-10 14:00:00
Selling 1 ticket to Chris Brown this Thursday Sept 10!!!!!  Let me know if you or anyone you know wants it!!,positive,2025-01-10 14:00:00
going to london tomorrow for 3 days! also i shall be seeing imelda staunton live in sweeney todd.. #EXCITED,positive,2025-01-10 15:00:00
"I wish they'd make Memorial Day and Labor Day on Fridays....no real difference, but having a Friday off seems so much better than a Monday.",neutral,2025-01-10 15:00:00
"""On July 4th, I posted a video of the 80s pro wrestling entrance theme music of Hulk Hogan, titled 'I Am A Real...",neutral,2025-01-10 15:00:00
"""With Nunes/Holm/Pena all carving out potential paths to title shots, the cupboard may not be as bare for Rousey as we thought.""",neutral,2025-01-10 16:00:00
Special from Tim Brown ONLY tonight and Saturday!!! Copper River Salmon (available only for 3-4 weeks a year),positive,2025-01-10 16:00:00
"2 days until #HandofGod arrives on Amazon Prime. We'll have a review for you tomorrow. Until then, here's a trailer:",positive,2025-01-10 17:00:00
@user @user could have used him against Hou\u002c  ran ball vs Indy\u002c bad Def against Pats\u002c & he won 1st Miami\u002c  Let it Go lol,neutral,2025-01-10 17:00:00
"""Like Ice Cube says """"if you a scared nigga then go to church"""" so das where I'm gon be tomorrow""",neutral,2025-01-10 17:00:00
ESPN's Chris Mortensen confirms that Danny Amendola (clavicle) will be inactive for the Rams on Sunday.,neutral,2025-01-10 18:00:00
"Dear God, may we trade you all the music ""artists"" at tonight's #MTVVMAs and have Frank Sinatra and Kurt Cobain back? Please? #Amen",neutral,2025-01-10 18:00:00
"""Caitlyn Jenner and her ex-wife, Kris Jenner, have reportedly been feuding over everything under the sun, #Teamfollower #Follow #ifollowback""",neutral,2025-01-10 18:00:00
Sticks and stones may break my bones\u002c but Rugby does it better!,positive,2025-01-10 19:00:00
Nuggets at 76ers: 2nd half thread: Leave your comments here as the Nuggets finish out the second half against th...,neutral,2025-01-10 19:00:00
@user may I have an industrial revolution code for my pre-order of Bioshock Infinite? I got one from the store but cant redeem.,negative,2025-01-10 19:00:00
@user same. I wanna go football really early tomorrow since we have the full day but idk what Connors doing+if Adams back from Poland,neutral,2025-01-10 20:00:00
Yearbook pictures for Jr.Larc\u2019s will be next Tuesday\u002c the 6th at lunch at the library parking lot side,neutral,2025-01-10 20:00:00
@user do it we can be out to dunkin tomorrow before practice,positive,2025-01-10 20:00:00
#stamps The U.S. Postal Service made a special delivery Saturday at the L.A. Times Festival of Books\u2019 Poetry Sta...,neutral,2025-01-10 21:00:00
"@user Any of the NY Times' long-form coverage of Ebola, especially the hospitals in Africa. Or the chemweaps piece from Sunday.""",neutral,2025-01-10 21:00:00
"""Ready to hit this Friday morning t/p. Always think of it this way, Bulls make money,and bears make money. #forex  #PriceActionTrading""",neutral,2025-01-10 22:00:00
actually today was very usefull ! i love friday !rest day in irAN,positive,2025-01-10 22:00:00
I'm sick as fuck but that's not stopping me from going to Disneyland  tomorrow,positive,2025-01-10 22:00:00
New Divas tag team division in the works? The future of Seth Rollins &amp; John Cena. #wwe #divas #sethrollins #johncena,neutral,2025-01-10 23:00:00
@user Hey come to Tallahassee Saturday. Good\u002c it\u2019s decided then.,positive,2025-01-10 23:00:00
Floyd Mayweather tells Ronda Rousey to call him ... when she makes... [Baltimore Sun]  #Boxing,neutral,2025-01-10 23:00:00
@user @user I hope my iPhone gets service tonite to find out about DWTS cause I have no power from the storm. No tv no nuttin,negative,2025-01-11 00:00:00
Hate to say Randy Orton is underrated but too many people sleep/shit on him. Had he been in Cenas spot Wed have seen 10 yrs of great matches,neutral,2025-01-11 00:00:00
We\u2019ll have a live webcast available for the Jon Huntsman event tomorrow at 10AM. Tune in if you can\u2019t make it!,neutral,2025-01-11 00:00:00
Tunisia: President Essebsi to make an official visit to Saudi Arabia on Dec 22 &amp; 23 #TnPR,neutral,2025-01-11 01:00:00
Shout out to @user for being the worst movie since @user Sharknado has a chance to reclaim the title tomorrow...,negative,2025-01-11 01:00:00
@user huntsman\u2019s are regulars here. And yesterday we had a blue tongue in the house to get out of the sun for a bit :),positive,2025-01-11 02:00:00
Capello Bemoans Language Barrier in Russia: Russia coach Fabio Capello spoke Monday of his frustration at the la...,negative,2025-01-11 02:00:00
Manchester United and Real Madrid will attempt to revive David de Gea's move to the Bernabeu on Tuesday after the...,neutral,2025-01-11 02:00:00
"Everytime I watch the 4th Harry Potter, a part of me still thinks that maybe Cedric will return to the port-key... But he never does *cries*",negative,2025-01-11 03:00:00
Not only is @user home from China\u002c she\u2019s in LA...I called her and screamed Mandyyyyyyyyyyyyy...I\u2019m gonna hug her for 2 hrs tomorrow!,positive,2025-01-11 03:00:00
"""The coolest guy in the room ... Frank Gifford ... Monday night football will always be Howard Cosell, Don Meredith and Frank #RIP16""",positive,2025-01-11 03:00:00
"@user yo, ugly are you ready for DIGI tomorrow?",neutral,2025-01-11 04:00:00
"@user @user true, true. But they gave luffy his gear 2nd, which I guess is the samething as Naruto's beast mode.""",neutral,2025-01-11 04:00:00
The firewall? Obama\u2019s last stops of the 2012 campaign next Monday will be in Wisconsin\u002c Ohio and Iowa -- where his 2008 bid began.,neutral,2025-01-11 04:00:00
"""50% done with Every Other Monday, by John Kasich: Has to respect the """"spiritual firewall"""" ...",neutral,2025-01-11 05:00:00
"""Sunday Oliseh never see anything as coach of Super Eagles, just having a goaless draw against common Tanzania. #AFCON_2017_qualifier""",negative,2025-01-11 05:00:00
#cricket Pakistan hopeful of Bangladesh visit: Pakistan\u2019s cricket board said Sunday it hopes to arr... (f ahsaan4u),positive,2025-01-11 06:00:00
41 Amy Schumer quotes to get you through Wednesday (she's pretty badass),positive,2025-01-11 06:00:00
"@user I hope she beats her Ass.Rousey may be a converted guy for all we know. Truly, who cares!meh2490.""",negative,2025-01-11 06:00:00
Watching MTV  Hits! The Wanted Chasing the sun!,neutral,2025-01-11 07:00:00
"""just got 2 free tickets to Jason Aldean, Cole Swindell and Tyler Farr Saturday night! #BOOYAH""",positive,2025-01-11 07:00:00
Booker T will be addressing the Hulk Hogan controversy this Saturday night on his Heated Conversations podcast.,neutral,2025-01-11 07:00:00
Phoenix Comicon: A Rhyn Comic?: I had a blast at the Phoenix Comicon. It ended Sunday evening then we drove home...,positive,2025-01-11 08:00:00
Thurs 12/10:  Thor the Elf is moving closer to our kitchen.  Hmmm... #ThortheElf2015,neutral,2025-01-11 08:00:00
Ohio Gov. John Kasich is set to round out the Republican presidential field Tuesday when he formally announces his White House bid.,neutral,2025-01-11 08:00:00
Thank you to all of our parents& guidance staff for our annual Academic Signing Day on Thursday! I\u2019ll post photos soon!,positive,2025-01-11 09:00:00
"@user we went to twilight races last Friday and it was great, EF markets food stall people would be a gr8 addition.#nextime""",positive,2025-01-11 09:00:00
Pre-Oder Available For Calibraska on July 24!! I'll order it right a way as well should everyone else! #CalibraskaEP,positive,2025-01-11 09:00:00
Wanna WINWIN some tickets to the Vice x CPH:DOX - DK x DR party this Saturday with James Murphy and 2ManyDj\u2019s on...,neutral,2025-01-11 10:00:00
Special Notice for lefties who try to watch the best show on TV\u002c Justified.  (2nd try melts tv),negative,2025-01-11 10:00:00
"""Photo: Day 302 (Sunday, October 28) Went to see the dress rehearsal for Aida at the Winspear Opera House....",neutral,2025-01-11 11:00:00
Kerri will be helping out the families in Long Beach tomorrow.  If anyone has water\u002c clothes\u002c non perishables\u002c...,positive,2025-01-11 11:00:00
Good morning Bel Ami fans! Thought we\u2019d start your Sunday off with more gorgeous Bel Ami Fan art! This one...,neutral,2025-01-11 11:00:00
One space has just become available on my Photography for Parents workshop on Sat 24 Nov in Cobham...more details here:,neutral,2025-01-11 12:00:00
"""Should I translate this: Explanation of 3rd nullifier of Islam by Sulayman al-Alwan: """"Whoever does not make takfir on the Mushrikin""""""",neutral,2025-01-11 12:00:00
The signals for Axel Witsel to Milan are negative at the moment but they may make one last attempt before the window closes. (via @user,neutral,2025-01-11 12:00:00
Fashion Against Aids collection by H&M is hitting the stores on Thursday\u002cand we\u2019ve already made our Top10 selection @user,neutral,2025-01-11 13:00:00
Everybody about to be half naked tomorrow,neutral,2025-01-11 13:00:00
Teacher: the sun is the hottest thing we know to exist.  Me: have you seen David Beckham?,positive,2025-01-11 13:00:00
"""9 to 5 will be premiering at the Art Park Players October 12, 13, 14, 19, 20, 21, 26, 27 2012 call 281-794-2448 for more information""",neutral,2025-01-11 14:00:00
Last day of BCA tomorrow. -Lori of off say yes to dress has breast cancer. :(,negative,2025-01-11 14:00:00
@user Have a great time tomorrow \u002c and maybe can you come to Belgium ?! :D xx,positive,2025-01-11 15:00:00
DealBook: Clearwire Is Sought by Sprint for Spectrum: Sprint disclosed on Thursday that it had offered to buy a ...,neutral,2025-01-11 15:00:00
Still have 2 extra GA tickets to Ed Sheeran in Dallas on the 5th! Someone please buy them..,neutral,2025-01-11 15:00:00
balls. i forgot celebrity juice was on tonight.,negative,2025-01-11 16:00:00
Congrats to Ryder Cup Captain @user for his 6 under 64 in Thursday\u2019s opening round of the Honda Classic. Keep it going!,positive,2025-01-11 16:00:00
I don't care if Camila and Shawn are dating c'mon if they're both happy just fucking let it be. #VideoVeranoMTV Fifth Harmony,neutral,2025-01-11 16:00:00
Listening to Drake's Jungle by myself 25 year old single male Friday night going to watch Seinfeld,neutral,2025-01-11 17:00:00
I did laundry and didn't lose a SINGLE sock in the process and they moved the Rousey v. Holm fight to Nov 14. Today is a good day!!!!!,positive,2025-01-11 17:00:00
Jon Moss ref for Saturday. That's every 50 50 going in Arsenal's favour then,positive,2025-01-11 17:00:00
Nor bond nor oath is set to further\u002c than this one. May the skill of Men\u002c Elves\u002c Wizards\u002c and free folk go with you.,neutral,2025-01-11 18:00:00
Is about to go see The Help!!  Can't wait for Final Destination 5 on Friday!!,positive,2025-01-11 18:00:00
"""I may have two more classes today, but all I can think about is seeing the Foo Fighters in 9 hours""",positive,2025-01-11 18:00:00
"""Ok. It doesn't have the """"Not Afraid"""" story, but know that pic is from January after the Charlie Hebdo shootings.""",neutral,2025-01-11 19:00:00
Damn my best friend is not going to riot Fest this Saturday since she has a test that night :(,negative,2025-01-11 19:00:00
@user .My wish to convey Islam message to everyone. Allah may help you to understand real relegation that is ISLAM. Safe ur self.,positive,2025-01-11 20:00:00
There may or may not be real tears when Paul McCartney takes the stage,positive,2025-01-11 20:00:00
@user waheed proposed mdp to join the  gov prior CoNI\u2019s verdict. 7 feb controversial power transfer refrained mdp joining the govt.,negative,2025-01-11 20:00:00
"""Real Madrid get better of De Gea saga, Barca goalies also under pressure: While transfer deadline day may have...",neutral,2025-01-11 21:00:00
May God touch the hearts of the Boko Haram insurgents to stop the bloodletting - IBB,negative,2025-01-11 21:00:00
The Foo Fighters are playing The MK Bowl this weekend. Did you see Bowie or MJ at the bowl? Planning a mini feature for my Saturday Show x,positive,2025-01-11 21:00:00
AC/DC with family tomorrow night in Detroit Rock City! LETS GO,positive,2025-01-11 22:00:00
